Cycle,Chg_Spec_mAhg,DChg_Spec_mAhg,Chg_Cap_Ah,DChg_Cap_Ah,Chg_Energy_Wh,DChg_Energy_Wh,CE,IR_proxy,HF_CHG_SPEC_HIGH,HF_DCHG_SPEC_LOW,HF_MISSING,hard_fail,soft_score,SP_IR_OUTLIER,SP_CE_SOFT,IR_proxy_threshold,Label,charge_V_end,take_off_V_end,hover_V_end,cruise_V_end,landing_V_end,standby_V_end,standby_t_end_h,landing_V_rel_global,cycle_label_3class,cycle_label_3name,battery_label_3class,battery_label_3name,file,early1_missing,early1_V_mean,early1_V_min,early1_V_sag,early1_V_sag_ratio,early1_dvdt_mean,early1_dvdt_std,early1_I_mean,early1_I_std,early1_IR_early,early1_power_mean,early1_power_std,early1_energy_ws,early1_energy_per_I,early1_voltage_collapse_flag,early1_IR_high_flag,early1_dvdt_fluct_flag,early2_missing,early2_V_mean,early2_V_min,early2_V_sag,early2_V_sag_ratio,early2_dvdt_mean,early2_dvdt_std,early2_I_mean,early2_I_std,early2_IR_early,early2_power_mean,early2_power_std,early2_energy_ws,early2_energy_per_I,early2_voltage_collapse_flag,early2_IR_high_flag,early2_dvdt_fluct_flag,early5_missing,early5_V_mean,early5_V_min,early5_V_sag,early5_V_sag_ratio,early5_dvdt_mean,early5_dvdt_std,early5_I_mean,early5_I_std,early5_IR_early,early5_power_mean,early5_power_std,early5_energy_ws,early5_energy_per_I,early5_voltage_collapse_flag,early5_IR_high_flag,early5_dvdt_fluct_flag,early10_missing,early10_V_mean,early10_V_min,early10_V_sag,early10_V_sag_ratio,early10_dvdt_mean,early10_dvdt_std,early10_I_mean,early10_I_std,early10_IR_early,early10_power_mean,early10_power_std,early10_energy_ws,early10_energy_per_I,early10_voltage_collapse_flag,early10_IR_high_flag,early10_dvdt_fluct_flag,early20_missing,early20_V_mean,early20_V_min,early20_V_sag,early20_V_sag_ratio,early20_dvdt_mean,early20_dvdt_std,early20_I_mean,early20_I_std,early20_IR_early,early20_power_mean,early20_power_std,early20_energy_ws,early20_energy_per_I,early20_voltage_collapse_flag,early20_IR_high_flag,early20_dvdt_fluct_flag,early30_missing,early30_V_mean,early30_V_min,early30_V_sag,early30_V_sag_ratio,early30_dvdt_mean,early30_dvdt_std,early30_I_mean,early30_I_std,early30_IR_early,early30_power_mean,early30_power_std,early30_energy_ws,early30_energy_per_I,early30_voltage_collapse_flag,early30_IR_high_flag,early30_dvdt_fluct_flag,early50_missing,early50_V_mean,early50_V_min,early50_V_sag,early50_V_sag_ratio,early50_dvdt_mean,early50_dvdt_std,early50_I_mean,early50_I_std,early50_IR_early,early50_power_mean,early50_power_std,early50_energy_ws,early50_energy_per_I,early50_voltage_collapse_flag,early50_IR_high_flag,early50_dvdt_fluct_flag,early60_missing,early60_V_mean,early60_V_min,early60_V_sag,early60_V_sag_ratio,early60_dvdt_mean,early60_dvdt_std,early60_I_mean,early60_I_std,early60_IR_early,early60_power_mean,early60_power_std,early60_energy_ws,early60_energy_per_I,early60_voltage_collapse_flag,early60_IR_high_flag,early60_dvdt_fluct_flag
14,150.32,149.39,0.0038944,0.0038703,0.0150218,0.0134191,0.993811627,0.390083326,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.5055,3.7841,3.38,3.0462,2.8,0.919,-0.02745,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.58408,3.1919,0.6991,0.179671036,-0.000640736,0.000762252,-0.003938762,0.003024454,177.4923187,-0.014445151,0.011784241,0,0,1,1,0,0,3.58408,3.1919,0.6991,0.179671036,-0.000284772,0.000599669,-0.003938762,0.003024454,177.4923187,-0.014445151,0.011784241,-0.019697205,-5.000862041,1,1,1,0,3.58408,3.1919,0.6991,0.179671036,-0.000284772,0.000599669,-0.003938762,0.003024454,177.4923187,-0.014445151,0.011784241,-0.019697205,-5.000862041,1,1,1,0,3.58408,3.1919,0.6991,0.179671036,-0.000284772,0.000599669,-0.003938762,0.003024454,177.4923187,-0.014445151,0.011784241,-0.019697205,-5.000862041,1,1,1,0,3.58244,3.1919,0.6991,0.179671036,-0.000378306,0.002861441,-0.003938752,0.003024444,177.4927693,-0.014400245,0.011689442,-0.197420533,-50.12261062,1,1,1,0,3.577852,3.1919,0.6991,0.179671036,-0.000444845,0.002557871,-0.003938746,0.003024434,177.4930397,-0.014314912,0.011519475,-0.588545474,-149.4245818,1,1,1,0,3.575473333,3.1919,0.6991,0.179671036,-0.000451251,0.002386038,-0.003938747,0.003024438,177.4929946,-0.014278602,0.011450335,-0.782691764,-198.7159277,1,1,1,0,3.573125714,3.1919,0.6991,0.179671036,-0.000451655,0.002238657,-0.003938746,0.003024441,177.4930268,-0.014245809,0.011389465,-0.976082217,-247.8154585,1,1,1
15,148.57,148.24,0.003849,0.0038406,0.0148524,0.0132993,0.997817615,0.395950202,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3001,3.4929,3.7766,3.3696,3.0464,2.7999,0.89,-0.02725,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.57752,3.1864,0.7009,0.180305096,-0.000646759,0.000780133,-0.003938742,0.003024416,177.9502186,-0.014421523,0.01177374,0,0,1,1,0,0,3.57752,3.1864,0.7009,0.180305096,-0.000287449,0.000611372,-0.003938742,0.003024416,177.9502186,-0.014421523,0.01177374,-0.019677052,-4.995770688,1,1,1,0,3.57752,3.1864,0.7009,0.180305096,-0.000287449,0.000611372,-0.003938742,0.003024416,177.9502186,-0.014421523,0.01177374,-0.019677052,-4.995770688,1,1,1,0,3.57752,3.1864,0.7009,0.180305096,-0.000287449,0.000611372,-0.003938742,0.003024416,177.9502186,-0.014421523,0.01177374,-0.019677052,-4.995770688,1,1,1,0,3.575833333,3.1864,0.7009,0.180305096,-0.000385582,0.00288098,-0.003938733,0.003024402,177.9506102,-0.014376396,0.01167828,-0.197215282,-50.07073736,1,1,1,0,3.571184,3.1864,0.7009,0.180305096,-0.000452006,0.00257098,-0.003938728,0.003024411,177.9508331,-0.01429085,0.011507691,-0.587934477,-149.270124,1,1,1,0,3.568766667,3.1864,0.7009,0.180305096,-0.000458212,0.00239924,-0.003938725,0.003024406,177.9509867,-0.014254259,0.011437941,-0.781898333,-198.5155939,1,1,1,0,3.566374286,3.1864,0.7009,0.180305096,-0.000459357,0.002251974,-0.003938722,0.003024402,177.9511093,-0.014221116,0.011376359,-0.975123883,-247.5736576,1,1,1
16,149.18,148.49,0.0038648,0.003847,0.0148941,0.0133265,0.995394328,0.389654969,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.4823,3.7783,3.3742,3.0335,2.8,0.896,-0.04015,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.57606,3.1841,0.6989,0.179989699,-0.000670741,0.000803443,-0.003938702,0.00302438,177.4442443,-0.014411955,0.011759574,0,0,1,1,0,0,3.57606,3.1841,0.6989,0.179989699,-0.000298107,0.000630859,-0.003938702,0.00302438,177.4442443,-0.014411955,0.011759574,-0.019655774,-4.990419105,1,1,1,0,3.57606,3.1841,0.6989,0.179989699,-0.000298107,0.000630859,-0.003938702,0.00302438,177.4442443,-0.014411955,0.011759574,-0.019655774,-4.990419105,1,1,1,0,3.57606,3.1841,0.6989,0.179989699,-0.000298107,0.000630859,-0.003938702,0.00302438,177.4442443,-0.014411955,0.011759574,-0.019655774,-4.990419105,1,1,1,0,3.57462,3.1841,0.6989,0.179989699,-0.000363069,0.002907457,-0.003938713,0.003024395,177.4437337,-0.014367592,0.011664668,-0.197004817,-50.01755651,1,1,1,0,3.570272,3.1841,0.6989,0.179989699,-0.000432623,0.002602509,-0.003938707,0.003024395,177.4440101,-0.014282251,0.011493291,-0.587474931,-149.1542532,1,1,1,0,3.567926667,3.1841,0.6989,0.179989699,-0.000443206,0.002430311,-0.00393871,0.0030244,177.4438689,-0.01424549,0.011422917,-0.781355151,-198.3784246,1,1,1,0,3.565568571,3.1841,0.6989,0.179989699,-0.000448322,0.002282938,-0.003938709,0.003024398,177.4439225,-0.014211991,0.011360478,-0.974561478,-247.4316946,1,1,1
17,146.95,146.62,0.0038073,0.0037986,0.0146932,0.0131382,0.997714916,0.40052251,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3001,3.4757,3.7686,3.3586,3.0313,2.7999,0.85,-0.04235,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.56802,3.175,0.7056,0.181827552,-0.000666755,0.000806488,-0.003938688,0.00302434,179.1459491,-0.014385984,0.011753733,0,0,1,1,0,0,3.56802,3.175,0.7056,0.181827552,-0.000296335,0.000631542,-0.003938688,0.00302434,179.1459491,-0.014385984,0.011753733,-0.019639752,-4.986369178,1,1,1,0,3.56802,3.175,0.7056,0.181827552,-0.000296335,0.000631542,-0.003938688,0.00302434,179.1459491,-0.014385984,0.011753733,-0.019639752,-4.986369178,1,1,1,0,3.56802,3.175,0.7056,0.181827552,-0.000296335,0.000631542,-0.003938688,0.00302434,179.1459491,-0.014385984,0.011753733,-0.019639752,-4.986369178,1,1,1,0,3.56646,3.175,0.7056,0.181827552,-0.000376216,0.002903803,-0.003938692,0.003024352,179.1457672,-0.014341196,0.011658339,-0.196842212,-49.97654348,1,1,1,0,3.561892,3.175,0.7056,0.181827552,-0.000449042,0.002596966,-0.003938691,0.003024342,179.1458036,-0.014255292,0.011486325,-0.58693945,-149.018905,1,1,1,0,3.55946,3.175,0.7056,0.181827552,-0.000458173,0.002425211,-0.00393869,0.003024343,179.1458733,-0.014218255,0.01141562,-0.780618375,-198.1924044,1,1,1,0,3.557042857,3.175,0.7056,0.181827552,-0.000460795,0.002277703,-0.00393869,0.003024348,179.1458581,-0.014184614,0.011353036,-0.97354431,-247.174647,1,1,1
18,147.93,147.51,0.0038325,0.0038217,0.0147732,0.0132309,0.997181996,0.392670556,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3001,3.4752,3.7744,3.3672,3.028,2.7999,0.872,-0.04565,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.57164,3.1784,0.7018,0.180866966,-0.000678347,0.000815946,-0.003938708,0.003024354,178.1802561,-0.014395989,0.011751281,0,0,1,1,0,0,3.57164,3.1784,0.7018,0.180866966,-0.000301488,0.000639934,-0.003938708,0.003024354,178.1802561,-0.014395989,0.011751281,-0.019639722,-4.986336209,1,1,1,0,3.57164,3.1784,0.7018,0.180866966,-0.000301488,0.000639934,-0.003938708,0.003024354,178.1802561,-0.014395989,0.011751281,-0.019639722,-4.986336209,1,1,1,0,3.57164,3.1784,0.7018,0.180866966,-0.000301488,0.000639934,-0.003938708,0.003024354,178.1802561,-0.014395989,0.011751281,-0.019639722,-4.986336209,1,1,1,0,3.570193333,3.1784,0.7018,0.180866966,-0.000366036,0.0029427,-0.003938707,0.003024367,178.1802862,-0.014351058,0.011655102,-0.1968506,-49.97847853,1,1,1,0,3.565792,3.1784,0.7018,0.180866966,-0.000437687,0.002627305,-0.003938706,0.003024377,178.1803465,-0.014265034,0.011482316,-0.586946192,-149.0200569,1,1,1,0,3.563416667,3.1784,0.7018,0.180866966,-0.000448431,0.002453293,-0.003938708,0.003024378,178.1802711,-0.014227952,0.011411321,-0.780646139,-198.1985475,1,1,1,0,3.561025714,3.1784,0.7018,0.180866966,-0.000453956,0.00230424,-0.003938707,0.003024381,178.1802819,-0.014194156,0.011348371,-0.973650826,-247.2005965,1,1,1
19,146.26,146.1,0.0037894,0.0037853,0.014622,0.0130934,0.998918035,0.399645867,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.4842,3.7701,3.3552,3.0307,2.8,0.837,-0.04295,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.56868,3.1731,0.7078,0.182380376,-0.000660218,0.000797601,-0.003938798,0.00302442,179.6994921,-0.014388176,0.011753916,0,0,1,1,0,0,3.56868,3.1731,0.7078,0.182380376,-0.00029343,0.000624794,-0.003938798,0.00302442,179.6994921,-0.014388176,0.011753916,-0.019640837,-4.986505209,1,1,1,0,3.56868,3.1731,0.7078,0.182380376,-0.00029343,0.000624794,-0.003938798,0.00302442,179.6994921,-0.014388176,0.011753916,-0.019640837,-4.986505209,1,1,1,0,3.56868,3.1731,0.7078,0.182380376,-0.00029343,0.000624794,-0.003938798,0.00302442,179.6994921,-0.014388176,0.011753916,-0.019640837,-4.986505209,1,1,1,0,3.566853333,3.1731,0.7078,0.182380376,-0.000406094,0.002914916,-0.003938797,0.003024425,179.6995225,-0.014341957,0.011656754,-0.196861086,-49.9799987,1,1,1,0,3.561996,3.1731,0.7078,0.182380376,-0.000469805,0.002596106,-0.00393879,0.003024426,179.6998753,-0.014254875,0.011483872,-0.586700841,-148.954603,1,1,1,0,3.5595,3.1731,0.7078,0.182380376,-0.000475011,0.002422102,-0.003938791,0.003024427,179.6997962,-0.014217764,0.011413393,-0.78023252,-198.0893259,1,1,1,0,3.557054286,3.1731,0.7078,0.182380376,-0.000473392,0.002272165,-0.00393879,0.003024427,179.6998571,-0.014184281,0.011351376,-0.972936354,-247.0140205,1,1,1
20,148.29,147.96,0.003842,0.0038334,0.0148015,0.0132848,0.997761583,0.387011025,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.4827,3.781,3.3713,3.0481,2.8,0.883,-0.02555,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.57766,3.1883,0.6937,0.178696548,-0.000664324,0.000808783,-0.003938844,0.003024409,176.1176629,-0.01441375,0.011754811,0,0,1,1,0,0,3.57766,3.1883,0.6937,0.178696548,-0.000295255,0.000632214,-0.003938844,0.003024409,176.1176629,-0.01441375,0.011754811,-0.019653844,-4.989749198,1,1,1,0,3.57766,3.1883,0.6937,0.178696548,-0.000295255,0.000632214,-0.003938844,0.003024409,176.1176629,-0.01441375,0.011754811,-0.019653844,-4.989749198,1,1,1,0,3.57766,3.1883,0.6937,0.178696548,-0.000295255,0.000632214,-0.003938844,0.003024409,176.1176629,-0.01441375,0.011754811,-0.019653844,-4.989749198,1,1,1,0,3.576,3.1883,0.6937,0.178696548,-0.000387426,0.002955007,-0.003938829,0.003024418,176.1183187,-0.014367996,0.011657371,-0.196985593,-50.01120303,1,1,1,0,3.571384,3.1883,0.6937,0.178696548,-0.000451415,0.002629137,-0.003938822,0.003024431,176.1186288,-0.014281658,0.011484145,-0.587129489,-149.062189,1,1,1,0,3.56899,3.1883,0.6937,0.178696548,-0.000457033,0.00245159,-0.003938822,0.003024437,176.1186317,-0.014244893,0.011413632,-0.780786186,-198.2283333,1,1,1,0,3.566617143,3.1883,0.6937,0.178696548,-0.000458058,0.002300382,-0.003938821,0.003024435,176.118685,-0.0142116,0.011351387,-0.97373509,-247.214853,1,1,1
21,147.79,147.66,0.003829,0.0038256,0.0147539,0.013253,0.99911204,0.388906086,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3001,3.4803,3.7796,3.3683,3.0451,2.8,0.876,-0.02855,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.5758,3.1854,0.6953,0.179168707,-0.000667542,0.000814042,-0.003938816,0.003024441,176.5251284,-0.014406918,0.011751038,0,0,1,1,0,0,3.5758,3.1854,0.6953,0.179168707,-0.000296685,0.000636039,-0.003938816,0.003024441,176.5251284,-0.014406918,0.011751038,-0.019646217,-4.987848448,1,1,1,0,3.5758,3.1854,0.6953,0.179168707,-0.000296685,0.000636039,-0.003938816,0.003024441,176.5251284,-0.014406918,0.011751038,-0.019646217,-4.987848448,1,1,1,0,3.5758,3.1854,0.6953,0.179168707,-0.000296685,0.000636039,-0.003938816,0.003024441,176.5251284,-0.014406918,0.011751038,-0.019646217,-4.987848448,1,1,1,0,3.574093333,3.1854,0.6953,0.179168707,-0.000393901,0.002955817,-0.00393882,0.00302445,176.5249491,-0.014360953,0.01165329,-0.196911867,-49.99260364,1,1,1,0,3.569444,3.1854,0.6953,0.179168707,-0.000456025,0.002629289,-0.003938826,0.003024469,176.5246802,-0.014274448,0.011479831,-0.586883776,-148.9996705,1,1,1,0,3.56703,3.1854,0.6953,0.179168707,-0.000461193,0.002452085,-0.003938829,0.003024468,176.5245607,-0.01423758,0.011409178,-0.780471909,-198.1482251,1,1,1,0,3.564648571,3.1854,0.6953,0.179168707,-0.000461018,0.002300743,-0.003938824,0.003024463,176.524757,-0.014204226,0.011346845,-0.973312879,-247.1074637,1,1,1
22,148.32,147.41,0.0038427,0.003819,0.014802,0.0132376,0.993832462,0.385731368,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3001,3.4878,3.7835,3.3692,3.029,2.7997,0.869,-0.04465,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.57594,3.1772,0.7047,0.181534815,-0.000668944,0.000804205,-0.003938836,0.003024502,178.9107239,-0.014410473,0.011755251,0,0,1,1,0,0,3.57594,3.1772,0.7047,0.181534815,-0.000297309,0.000630819,-0.003938836,0.003024502,178.9107239,-0.014410473,0.011755251,-0.019647954,-4.98826415,1,1,1,0,3.57594,3.1772,0.7047,0.181534815,-0.000297309,0.000630819,-0.003938836,0.003024502,178.9107239,-0.014410473,0.011755251,-0.019647954,-4.98826415,1,1,1,0,3.57594,3.1772,0.7047,0.181534815,-0.000297309,0.000630819,-0.003938836,0.003024502,178.9107239,-0.014410473,0.011755251,-0.019647954,-4.98826415,1,1,1,0,3.574286667,3.1772,0.7047,0.181534815,-0.000387952,0.002978908,-0.003938837,0.003024491,178.9106936,-0.014364109,0.011656738,-0.196943311,-50.00037513,1,1,1,0,3.56974,3.1772,0.7047,0.181534815,-0.000447556,0.002644335,-0.00393883,0.003024473,178.9109782,-0.014277267,0.011482768,-0.586907128,-149.0054326,1,1,1,0,3.567373333,3.1772,0.7047,0.181534815,-0.000453494,0.002465337,-0.003938827,0.003024466,178.9111327,-0.014240391,0.011412236,-0.780506098,-198.1569889,1,1,1,0,3.565025714,3.1772,0.7047,0.181534815,-0.000454451,0.00231243,-0.00393883,0.003024465,178.9110094,-0.014207089,0.011350178,-0.973330805,-247.1116741,1,1,1
23,143.77,143.47,0.0037247,0.0037169,0.0143715,0.0128456,0.997905872,0.402433273,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.4798,3.766,3.3378,3.0155,2.8,0.771,-0.05815,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.55988,3.1583,0.7199,0.185627353,-0.000660083,0.00079733,-0.003938804,0.003024388,182.7712168,-0.014358595,0.011746398,0,0,1,1,0,0,3.55988,3.1583,0.7199,0.185627353,-0.00029337,0.000624605,-0.003938804,0.003024388,182.7712168,-0.014358595,0.011746398,-0.01962055,-4.981347121,1,1,1,0,3.55988,3.1583,0.7199,0.185627353,-0.00029337,0.000624605,-0.003938804,0.003024388,182.7712168,-0.014358595,0.011746398,-0.01962055,-4.981347121,1,1,1,0,3.55988,3.1583,0.7199,0.185627353,-0.00029337,0.000624605,-0.003938804,0.003024388,182.7712168,-0.014358595,0.011746398,-0.01962055,-4.981347121,1,1,1,0,3.55806,3.1583,0.7199,0.185627353,-0.000405262,0.002988923,-0.003938804,0.003024388,182.7712168,-0.014311489,0.011646673,-0.196667747,-49.93082845,1,1,1,0,3.553192,3.1583,0.7199,0.185627353,-0.000469736,0.002643575,-0.003938806,0.003024388,182.7711055,-0.01422374,0.011471642,-0.585932678,-148.7589433,1,1,1,0,3.55072,3.1583,0.7199,0.185627353,-0.00047254,0.002461401,-0.003938807,0.003024396,182.7710931,-0.014186756,0.011401193,-0.779102087,-197.8015559,1,1,1,0,3.5483,3.1583,0.7199,0.185627353,-0.000470402,0.002306702,-0.003938807,0.003024395,182.7710975,-0.014153485,0.011339366,-0.971494566,-246.6469345,1,1,1
24,146.85,145.99,0.0038046,0.0037822,0.0146589,0.0131064,0.99411239,0.387656422,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3001,3.482,3.7806,3.3618,3.0177,2.8,0.834,-0.05595,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.57112,3.1704,0.7104,0.18305504,-0.000676356,0.000809804,-0.003938848,0.003024411,180.3573024,-0.014394521,0.011752234,0,0,1,1,0,0,3.57112,3.1704,0.7104,0.18305504,-0.000300603,0.000635934,-0.003938848,0.003024411,180.3573024,-0.014394521,0.011752234,-0.019639149,-4.98601335,1,1,1,0,3.57112,3.1704,0.7104,0.18305504,-0.000300603,0.000635934,-0.003938848,0.003024411,180.3573024,-0.014394521,0.011752234,-0.019639149,-4.98601335,1,1,1,0,3.57112,3.1704,0.7104,0.18305504,-0.000300603,0.000635934,-0.003938848,0.003024411,180.3573024,-0.014394521,0.011752234,-0.019639149,-4.98601335,1,1,1,0,3.569546667,3.1704,0.7104,0.18305504,-0.000380546,0.003015631,-0.003938843,0.003024416,180.3575161,-0.014348038,0.011653082,-0.196858829,-49.97884211,1,1,1,0,3.565084,3.1704,0.7104,0.18305504,-0.000442402,0.002671862,-0.003938841,0.003024428,180.3576138,-0.014261066,0.011478503,-0.586647471,-148.939102,1,1,1,0,3.562746667,3.1704,0.7104,0.18305504,-0.000448195,0.002489077,-0.003938845,0.003024432,180.3574551,-0.014224221,0.011407945,-0.780120025,-198.0580832,1,1,1,0,3.56042,3.1704,0.7104,0.18305504,-0.000449931,0.002333517,-0.003938841,0.003024426,180.3576426,-0.014190925,0.011345909,-0.97287456,-246.9951607,1,1,1
25,144.82,145.17,0.003752,0.0037612,0.0144797,0.0130187,1.002452026,0.397879558,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.4828,3.7744,3.3523,3.0279,2.7998,0.813,-0.04575,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.56808,3.1705,0.7092,0.182797639,-0.00066263,0.00080194,-0.003938834,0.003024418,180.0532848,-0.01438344,0.011749058,0,0,1,1,0,0,3.56808,3.1705,0.7092,0.182797639,-0.000294502,0.000627885,-0.003938834,0.003024418,180.0532848,-0.01438344,0.011749058,-0.019634004,-4.984725002,1,1,1,0,3.56808,3.1705,0.7092,0.182797639,-0.000294502,0.000627885,-0.003938834,0.003024418,180.0532848,-0.01438344,0.011749058,-0.019634004,-4.984725002,1,1,1,0,3.56808,3.1705,0.7092,0.182797639,-0.000294502,0.000627885,-0.003938834,0.003024418,180.0532848,-0.01438344,0.011749058,-0.019634004,-4.984725002,1,1,1,0,3.566286667,3.1705,0.7092,0.182797639,-0.000402815,0.003006984,-0.00393883,0.003024423,180.0534677,-0.014336293,0.011649017,-0.196801281,-49.96440083,1,1,1,0,3.561564,3.1705,0.7092,0.182797639,-0.000459975,0.002655161,-0.003938826,0.003024418,180.0536505,-0.014249096,0.011474437,-0.586305338,-148.852815,1,1,1,0,3.559146667,3.1705,0.7092,0.182797639,-0.000464117,0.002472309,-0.003938825,0.003024421,180.0537115,-0.01421229,0.011404081,-0.77964823,-197.9393082,1,1,1,0,3.55678,3.1705,0.7092,0.182797639,-0.000461747,0.002316078,-0.003938819,0.003024416,180.0539901,-0.014179228,0.0113425,-0.972161578,-246.815526,1,1,1
26,145.99,145.33,0.0037822,0.0037651,0.0145717,0.0130341,0.995478822,0.390884372,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.4723,3.7759,3.357,3.0038,2.7998,0.817,-0.06985,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.56502,3.1611,0.7143,0.184316458,-0.000690032,0.000825014,-0.003938828,0.003024376,181.3483605,-0.014371844,0.011736184,0,0,1,1,0,0,3.56502,3.1611,0.7143,0.184316458,-0.000306681,0.000648133,-0.003938828,0.003024376,181.3483605,-0.014371844,0.011736184,-0.019609032,-4.978392528,1,1,1,0,3.56502,3.1611,0.7143,0.184316458,-0.000306681,0.000648133,-0.003938828,0.003024376,181.3483605,-0.014371844,0.011736184,-0.019609032,-4.978392528,1,1,1,0,3.56502,3.1611,0.7143,0.184316458,-0.000306681,0.000648133,-0.003938828,0.003024376,181.3483605,-0.014371844,0.011736184,-0.019609032,-4.978392528,1,1,1,0,3.5635,3.1611,0.7143,0.184316458,-0.000378104,0.003043271,-0.00393882,0.003024394,181.3487288,-0.014325122,0.011636429,-0.196564985,-49.9045362,1,1,1,0,3.559164,3.1611,0.7143,0.184316458,-0.000435978,0.002694808,-0.003938819,0.003024397,181.3487656,-0.014238031,0.011461071,-0.585750153,-148.7121199,1,1,1,0,3.556846667,3.1611,0.7143,0.184316458,-0.000444602,0.00251113,-0.00393882,0.003024401,181.3487288,-0.014200977,0.011390039,-0.778990781,-197.7726276,1,1,1,0,3.554514286,3.1611,0.7143,0.184316458,-0.000448925,0.002355592,-0.003938818,0.003024406,181.3488077,-0.014167335,0.011327371,-0.971552917,-246.6610151,1,1,1
27,141.59,141.44,0.0036684,0.0036644,0.0141622,0.0126479,0.998909606,0.409032209,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3001,3.4713,3.7583,3.3242,2.9971,2.7997,0.72,-0.07655,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,0,3.55084,3.1436,0.7305,0.188559924,-0.000672227,0.00081075,-0.003938798,0.003024433,185.4626716,-0.014328426,0.011735369,0,0,1,1,0,0,3.55084,3.1436,0.7305,0.188559924,-0.000298767,0.000635388,-0.003938798,0.003024433,185.4626716,-0.014328426,0.011735369,-0.019593958,-4.974603458,1,1,1,0,3.55084,3.1436,0.7305,0.188559924,-0.000298767,0.000635388,-0.003938798,0.003024433,185.4626716,-0.014328426,0.011735369,-0.019593958,-4.974603458,1,1,1,0,3.55084,3.1436,0.7305,0.188559924,-0.000298767,0.000635388,-0.003938798,0.003024433,185.4626716,-0.014328426,0.011735369,-0.019593958,-4.974603458,1,1,1,0,3.54894,3.1436,0.7305,0.188559924,-0.000418255,0.003022072,-0.003938799,0.00302443,185.4626088,-0.014280367,0.011634032,-0.196413102,-49.8662372,1,1,1,0,3.543972,3.1436,0.7305,0.188559924,-0.000479399,0.002665578,-0.00393879,0.003024422,185.4630671,-0.014191529,0.011457393,-0.585026449,-148.5294999,1,1,1,0,3.541453333,3.1436,0.7305,0.188559924,-0.000482606,0.002481534,-0.003938788,0.003024426,185.4631582,-0.014154133,0.011386372,-0.777901576,-197.497718,1,1,1,0,3.538994286,3.1436,0.7305,0.188559924,-0.000479576,0.002324988,-0.003938787,0.003024422,185.4632097,-0.014120541,0.011324129,-0.969943306,-246.2543448,1,1,1
