file,Cycle,Label,cycle_label_3class,cycle_label_3name,IR_early_growth_10_to_20,IR_early_growth_1_to_10,IR_early_growth_1_to_2,IR_early_growth_1_to_30,IR_early_growth_20_to_30,IR_early_growth_2_to_5,IR_early_growth_30_to_50,IR_early_growth_50_to_60,IR_early_growth_5_to_10,V_sag_growth_10_to_20,V_sag_growth_1_to_10,V_sag_growth_1_to_2,V_sag_growth_1_to_30,V_sag_growth_20_to_30,V_sag_growth_2_to_5,V_sag_growth_30_to_50,V_sag_growth_50_to_60,V_sag_growth_5_to_10,V_sag_ratio_growth_10_to_20,V_sag_ratio_growth_1_to_10,V_sag_ratio_growth_1_to_2,V_sag_ratio_growth_1_to_30,V_sag_ratio_growth_20_to_30,V_sag_ratio_growth_2_to_5,V_sag_ratio_growth_30_to_50,V_sag_ratio_growth_50_to_60,V_sag_ratio_growth_5_to_10,dvdt_std_growth_10_to_20,dvdt_std_growth_1_to_10,dvdt_std_growth_1_to_2,dvdt_std_growth_1_to_30,dvdt_std_growth_20_to_30,dvdt_std_growth_2_to_5,dvdt_std_growth_30_to_50,dvdt_std_growth_50_to_60,dvdt_std_growth_5_to_10,early10_IR_early,early10_IR_high_flag,early10_I_mean,early10_I_std,early10_V_mean,early10_V_min,early10_V_sag,early10_V_sag_ratio,early10_dvdt_fluct_flag,early10_dvdt_mean,early10_dvdt_std,early10_energy_per_I,early10_energy_ws,early10_missing,early10_power_mean,early10_power_std,early10_voltage_collapse_flag,early1_IR_early,early1_IR_high_flag,early1_I_mean,early1_I_std,early1_V_mean,early1_V_min,early1_V_sag,early1_V_sag_ratio,early1_dvdt_fluct_flag,early1_dvdt_mean,early1_dvdt_std,early1_energy_per_I,early1_energy_ws,early1_missing,early1_power_mean,early1_power_std,early1_voltage_collapse_flag,early2_IR_early,early2_IR_high_flag,early2_I_mean,early2_I_std,early2_V_mean,early2_V_min,early2_V_sag,early2_V_sag_ratio,early2_dvdt_fluct_flag,early2_dvdt_mean,early2_dvdt_std,early2_energy_per_I,early2_energy_ws,early2_missing,early2_power_mean,early2_power_std,early2_voltage_collapse_flag,early5_IR_early,early5_IR_high_flag,early5_I_mean,early5_I_std,early5_V_mean,early5_V_min,early5_V_sag,early5_V_sag_ratio,early5_dvdt_fluct_flag,early5_dvdt_mean,early5_dvdt_std,early5_energy_per_I,early5_energy_ws,early5_missing,early5_power_mean,early5_power_std,early5_voltage_collapse_flag,energy_per_I_growth_10_to_20,energy_per_I_growth_1_to_10,energy_per_I_growth_1_to_2,energy_per_I_growth_1_to_30,energy_per_I_growth_20_to_30,energy_per_I_growth_2_to_5,energy_per_I_growth_30_to_50,energy_per_I_growth_50_to_60,energy_per_I_growth_5_to_10,energy_ws_growth_10_to_20,energy_ws_growth_1_to_10,energy_ws_growth_1_to_2,energy_ws_growth_1_to_30,energy_ws_growth_20_to_30,energy_ws_growth_2_to_5,energy_ws_growth_30_to_50,energy_ws_growth_50_to_60,energy_ws_growth_5_to_10,power_std_growth_10_to_20,power_std_growth_1_to_10,power_std_growth_1_to_2,power_std_growth_1_to_30,power_std_growth_20_to_30,power_std_growth_2_to_5,power_std_growth_30_to_50,power_std_growth_50_to_60,power_std_growth_5_to_10
2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx,15,GOOD,1,GOOD_not_drone,5.187242200000014,-18.87492610000001,0.0,-8.843824899999987,4.843859000000009,-18.87492610000001,1.3254053,4.400572399999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013900000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003620828999999992,0.0,-0.00101096,0.009197884,0.0,0.006488321,-0.0016986030000000008,0.009197884,-0.0005494979999999998,-0.0004309169999999994,0.0,198.3706729,1,-0.004313642,0.003146833,3.448491667,2.9832,0.8557,0.222902394,1,-0.000100141,0.009935443,-16.55936523,-0.071431168,0,-0.015407984,0.012176599,1,217.245599,1,-0.00393886,0.003022019,3.40784,2.9832,0.8557,0.222902394,0,-0.000403353,0.000737559,-0.491050056,-0.001934177,0,-0.013917228,0.011691238,1,217.245599,1,-0.00393886,0.003022019,3.40784,2.9832,0.8557,0.222902394,0,-0.000403353,0.000737559,-0.491050056,-0.001934177,0,-0.013917228,0.011691238,1,198.3706729,1,-0.004313642,0.003146833,3.448491667,2.9832,0.8557,0.222902394,1,-0.000100141,0.009935443,-16.55936523,-0.071431168,0,-0.015407984,0.012176599,1,-29.343546489999998,-16.068315174000002,0.0,-139.762881844,-94.35102018,-16.068315174000002,-47.714094500000016,-47.985682499999996,0.0,-0.121531712,-0.06949699100000001,0.0,-0.573950026,-0.382921323,-0.06949699100000001,-0.19103709300000005,-0.191316688,0.0,-0.0002630659999999993,0.0004853610000000001,0.0,-0.00013863199999999964,-0.00036092700000000047,0.0004853610000000001,-0.00013676800000000065,-0.00012142400000000018,0.0
2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx,16,GOOD,1,GOOD_not_drone,9.562145600000008,-18.2166694,0.0,6.710279799999995,15.364803599999988,-18.2166694,6.648924100000016,6.435193099999992,0.0,0.019100000000000006,0.0,0.0,0.0625,0.043399999999999994,0.0,0.021499999999999964,0.02190000000000003,0.0,0.0050110190000000054,0.0,0.0,0.016397313999999996,0.01138629499999999,0.0,0.005640676000000011,0.005745618000000008,0.0,-0.0016384120000000005,0.012859693,0.0,0.008793789,-0.002427492,0.012859693,-0.0007653299999999998,-0.0005989989999999994,0.0,191.565553,1,-0.00431445,0.003146473,3.408558333,2.9851,0.8265,0.216838073,1,1.34e-05,0.013811313,-12.19053577,-0.052595457,0,-0.015237266,0.012098578,1,209.7822224,1,-0.0039398,0.003021697,3.3693,2.9851,0.8265,0.216838073,0,-0.000534155,0.00095162,-0.487737541,-0.001921588,0,-0.013758318,0.011607852,1,209.7822224,1,-0.0039398,0.003021697,3.3693,2.9851,0.8265,0.216838073,0,-0.000534155,0.00095162,-0.487737541,-0.001921588,0,-0.013758318,0.011607852,1,191.565553,1,-0.00431445,0.003146473,3.408558333,2.9851,0.8265,0.216838073,1,1.34e-05,0.013811313,-12.19053577,-0.052595457,0,-0.015237266,0.012098578,1,-33.34937351000001,-11.702798229,0.0,-138.351394559,-93.29922282,-11.702798229,-47.22755989999999,-47.525398300000006,0.0,-0.13886771599999997,-0.050673868999999996,0.0,-0.568204339,-0.378662754,-0.050673868999999996,-0.18909536999999998,-0.189487093,0.0,-0.00028684999999999995,0.0004907260000000004,0.0,-0.00018798000000000079,-0.0003918560000000012,0.0004907260000000004,-0.00014937299999999952,-0.00013335499999999993,0.0
2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx,17,BAD,0,BAD,27.303718300000014,-18.913086800000002,0.0,24.397268999999994,16.006637499999982,-18.913086800000002,3.3188265,2.622880000000009,0.0,0.09289999999999998,0.0,0.0,0.13649999999999995,0.04359999999999997,0.0,0.0,0.0,0.0,0.024484094999999984,0.0,0.0,0.035975016000000026,0.011490921000000043,0.0,0.0,0.0,0.0,-0.002159457,0.014705497,0.0,0.009473055,-0.0030729850000000003,0.014705497,-0.0007841689999999995,-0.0006414510000000012,0.0,198.85456,1,-0.004314208,0.003146254,3.368758333,2.9364,0.8579,0.226102311,1,-0.00026254,0.017308653,-10.0313953,-0.043277529,0,-0.015068843,0.012058294,1,217.7676468,1,-0.00393952,0.003021406,3.3286,2.9364,0.8579,0.226102311,1,-0.001225645,0.002603156,-0.485886965,-0.001914161,0,-0.013588382,0.011554952,1,217.7676468,1,-0.00393952,0.003021406,3.3286,2.9364,0.8579,0.226102311,1,-0.001225645,0.002603156,-0.485886965,-0.001914161,0,-0.013588382,0.011554952,1,198.85456,1,-0.004314208,0.003146254,3.368758333,2.9364,0.8579,0.226102311,1,-0.00026254,0.017308653,-10.0313953,-0.043277529,0,-0.015068843,0.012058294,1,-35.31121641,-9.545508335,0.0,-128.37408623500002,-83.51736149000001,-9.545508335,-34.28511809999998,-34.65592620000001,0.0,-0.14734894499999998,-0.041363368000000005,0.0,-0.5272225930000001,-0.33851028000000005,-0.041363368000000005,-0.13172769799999995,-0.13191298399999996,0.0,-0.00030274300000000115,0.0005033420000000004,0.0,-0.00021826999999999958,-0.0004188689999999988,0.0005033420000000004,1.6617999999999494e-05,-1.3943000000000635e-05,0.0
2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx,4,GOOD,2,GOOD_drone,-0.011243600000000242,0.0,0.0,-0.020237499999979036,-0.008993899999978794,0.0,-0.0022483000000192987,-0.001482399999986228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002804652,0.0,0.0,0.002370587,-0.00043406499999999997,0.0,-0.0001748880000000002,-0.00014837699999999988,0.0,170.3628111,1,-0.00393924,0.003020012,3.73122,3.3788,0.6711,0.165707795,1,-0.000161955,0.000340031,-0.520849908,-0.002051753,0,-0.015069676,0.012274141,1,170.3628111,1,-0.00393924,0.003020012,3.73122,3.3788,0.6711,0.165707795,1,-0.000161955,0.000340031,-0.520849908,-0.002051753,0,-0.015069676,0.012274141,1,170.3628111,1,-0.00393924,0.003020012,3.73122,3.3788,0.6711,0.165707795,1,-0.000161955,0.000340031,-0.520849908,-0.002051753,0,-0.015069676,0.012274141,1,170.3628111,1,-0.00393924,0.003020012,3.73122,3.3788,0.6711,0.165707795,1,-0.000161955,0.000340031,-0.520849908,-0.002051753,0,-0.015069676,0.012274141,1,-51.598188502,0.0,0.0,-154.609771792,-103.01158329,0.0,-51.3258926,-51.16653360000001,0.0,-0.203271199,0.0,0.0,-0.609117598,-0.405846399,0.0,-0.20221976600000002,-0.201592695,0.0,-0.00011116600000000108,0.0,0.0,-0.0002870630000000006,-0.0001758969999999995,0.0,-7.266899999999916e-05,-6.545500000000072e-05,0.0
2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx,5,GOOD,2,GOOD_drone,5.835425500000014,-20.26899660000001,0.0,-9.162726899999996,5.270844199999999,0.0,1.4135668000000123,1.0351374999999905,-20.26899660000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.217800000000005e-05,0.0034252619999999997,0.0,0.002897944,-0.0006194959999999998,0.0,-0.00022993199999999997,-0.00019042500000000014,0.0034252619999999997,164.5946718,1,-0.004424809,0.003264356,3.719509091,3.3127,0.7283,0.180227666,1,-0.001423958,0.003776351,-23.36921975,-0.103404336,0,-0.016934558,0.013237539,1,184.8636684,1,-0.00393966,0.003022012,3.6974,3.3127,0.7283,0.180227666,1,-0.00017008,0.000351089,-0.519207424,-0.002045501,0,-0.014972595,0.012264314,1,184.8636684,1,-0.00393966,0.003022012,3.6974,3.3127,0.7283,0.180227666,1,-0.00017008,0.000351089,-0.519207424,-0.002045501,0,-0.014972595,0.012264314,1,184.8636684,1,-0.00393966,0.003022012,3.6974,3.3127,0.7283,0.180227666,1,-0.00017008,0.000351089,-0.519207424,-0.002045501,0,-0.014972595,0.012264314,1,-24.41684711,-22.850012325999998,0.0,-146.076082576,-98.80922314,0.0,-50.01579269999999,-50.09094300000001,-22.850012325999998,-0.10080016200000001,-0.101358835,0.0,-0.605608327,-0.40344933,0.0,-0.20081665199999998,-0.20008098000000007,-0.101358835,-0.0003716379999999988,0.0009732249999999994,0.0,0.00017271100000000074,-0.0004288759999999999,0.0,-0.00014292000000000124,-0.00011713199999999896,0.0009732249999999994
2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx,6,GOOD,1,GOOD_not_drone,5.313422800000012,-18.4631143,0.0,-8.35043300000001,4.799258499999979,0.0,1.287080000000003,0.9425090000000012,-18.4631143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019457500000000065,0.004698807,0.0,0.0036003169999999996,-0.0009039149999999999,0.0,-0.0003124839999999996,-0.0002485460000000001,0.004698807,149.9127805,1,-0.004424573,0.00326549,3.7168,3.3359,0.6633,0.165858172,1,-0.001852811,0.005054702,-17.34548204,-0.076746347,0,-0.016851836,0.01307707,1,168.3758948,1,-0.0039394,0.003023318,3.69858,3.3359,0.6633,0.165858172,1,-0.000171673,0.000355895,-0.514684695,-0.002027549,0,-0.01492019,0.012127116,1,168.3758948,1,-0.0039394,0.003023318,3.69858,3.3359,0.6633,0.165858172,1,-0.000171673,0.000355895,-0.514684695,-0.002027549,0,-0.01492019,0.012127116,1,168.3758948,1,-0.0039394,0.003023318,3.69858,3.3359,0.6633,0.165858172,1,-0.000171673,0.000355895,-0.514684695,-0.002027549,0,-0.01492019,0.012127116,1,-29.871176400000003,-16.830797345,0.0,-144.249461505,-97.54748776,0.0,-49.285062900000014,-49.471862499999986,-16.830797345,-0.12501604099999997,-0.074718798,0.0,-0.598014826,-0.398279987,0.0,-0.19786731599999996,-0.19760647900000006,-0.074718798,-0.00037843599999999936,0.0009499539999999994,0.0,0.00014518600000000027,-0.00042633199999999975,0.0,-0.00013665500000000115,-0.00011005899999999916,0.0009499539999999994
2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx,7,BAD,0,BAD,5.430633599999993,-18.898311799999988,0.0,-8.563378499999999,4.904299699999996,0.0,1.3151207999999883,0.9631377999999984,-18.898311799999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017178400000000035,0.004843466,0.0,0.0037482469999999997,-0.0009234350000000002,0.0,-0.0003262399999999998,-0.000260508,0.004843466,153.398162,1,-0.004423782,0.003264531,3.7015,3.3115,0.6786,0.170070926,1,-0.001926067,0.005230532,-16.74723753,-0.074086125,0,-0.016792941,0.013048384,1,172.2964738,1,-0.00393856,0.003022092,3.68266,3.3115,0.6786,0.170070926,1,-0.000186858,0.000387066,-0.513166122,-0.002021136,0,-0.014863964,0.012097763,1,172.2964738,1,-0.00393856,0.003022092,3.68266,3.3115,0.6786,0.170070926,1,-0.000186858,0.000387066,-0.513166122,-0.002021136,0,-0.014863964,0.012097763,1,172.2964738,1,-0.00393856,0.003022092,3.68266,3.3115,0.6786,0.170070926,1,-0.000186858,0.000387066,-0.513166122,-0.002021136,0,-0.014863964,0.012097763,1,-30.32235677,-16.234071408,0.0,-143.859667178,-97.30323899999999,0.0,-49.109209899999996,-49.28480240000002,-16.234071408,-0.127019893,-0.072064989,0.0,-0.59633929,-0.39725440799999995,0.0,-0.19714598800000005,-0.19684487699999997,-0.072064989,-0.00037927599999999957,0.0009506210000000005,0.0,0.00013588000000000142,-0.00043546499999999946,0.0,-0.0001398560000000007,-0.00011269600000000067,0.0009506210000000005
2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx,8,GOOD,1,GOOD_not_drone,5.740456300000005,-19.983278900000016,0.0,-9.057887300000004,5.1849353000000065,0.0,1.3903650999999968,1.0183600999999953,-19.983278900000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.207199999999987e-05,0.004988058,0.0,0.003914383,-0.0009916030000000006,0.0,-0.0003410710000000001,-0.0002733249999999996,0.004988058,162.2088149,1,-0.004423927,0.003264478,3.671581818,3.2562,0.7176,0.180582817,1,-0.002002521,0.005407778,-16.12739609,-0.071346427,0,-0.01668638,0.013004979,1,182.1920938,1,-0.0039387,0.003022019,3.65136,3.2562,0.7176,0.180582817,1,-0.000204821,0.00041972,-0.510528075,-0.002010817,0,-0.014761604,0.012053632,1,182.1920938,1,-0.0039387,0.003022019,3.65136,3.2562,0.7176,0.180582817,1,-0.000204821,0.00041972,-0.510528075,-0.002010817,0,-0.014761604,0.012053632,1,182.1920938,1,-0.0039387,0.003022019,3.65136,3.2562,0.7176,0.180582817,1,-0.000204821,0.00041972,-0.510528075,-0.002010817,0,-0.014761604,0.012053632,1,-30.70423913,-15.616868015000001,0.0,-143.158892325,-96.83778518,0.0,-48.941248099999996,-49.06857840000001,-15.616868015000001,-0.12875197900000002,-0.06933561,0.0,-0.593464671,-0.39537708200000005,0.0,-0.19648987499999993,-0.19599254500000007,-0.06933561,-0.00038362800000000044,0.000951347,0.0,0.00012998600000000034,-0.0004377329999999992,0.0,-0.0001421549999999997,-0.00011494300000000103,0.000951347
2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx,9,GOOD,1,GOOD_not_drone,6.9584349000000145,-24.15811740000001,0.0,-10.914723699999996,6.284958799999998,0.0,1.6855576000000099,1.234318399999978,-24.15811740000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.733899999999995e-05,0.005607095,0.0,0.004457348,-0.0011870860000000004,0.0,-0.0003959100000000002,-0.0003124849999999995,0.005607095,196.2005683,1,-0.004425064,0.003264902,3.6137,3.104,0.8682,0.218569055,1,-0.0022564,0.006073532,-14.45005657,-0.06394242,0,-0.016546333,0.013043592,1,220.3586857,1,-0.00393994,0.003022706,3.58786,3.104,0.8682,0.218569055,0,-0.00023727,0.000466437,-0.508335311,-0.002002811,0,-0.01460909,0.012077533,1,220.3586857,1,-0.00393994,0.003022706,3.58786,3.104,0.8682,0.218569055,0,-0.00023727,0.000466437,-0.508335311,-0.002002811,0,-0.01460909,0.012077533,1,220.3586857,1,-0.00393994,0.003022706,3.58786,3.104,0.8682,0.218569055,0,-0.00023727,0.000466437,-0.508335311,-0.002002811,0,-0.01460909,0.012077533,1,-32.16279766,-13.941721259,0.0,-142.559332789,-96.45481386999998,0.0,-48.803280900000004,-49.0180264,-13.941721259,-0.135257613,-0.061939609,0.0,-0.591050091,-0.39385286900000005,0.0,-0.195952625,-0.19581284199999993,-0.061939609,-0.0003950069999999993,0.000966059,0.0,0.00012311300000000108,-0.00044793899999999963,0.0,-0.00014533900000000127,-0.00011847299999999915,0.000966059
2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx,10,GOOD,1,GOOD_not_drone,3.362591699999996,-11.914233999999993,0.0,-5.479473000000013,3.0721692999999846,17.44567950000001,0.829620900000009,0.6090646000000106,-29.359913500000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011765810000000012,0.009135399,0.0,0.006286437,-0.0016723809999999997,0.008122775,-0.0005377449999999992,-0.0004245610000000004,0.0010126240000000002,231.1727035,1,-0.004141925,0.003261311,3.513491667,2.992,0.9575,0.242435751,1,0.000994968,0.009689015,-23.51639381,-0.097403139,0,-0.015243513,0.012956846,1,243.0869375,1,-0.00393892,0.003020315,3.52206,2.992,0.9575,0.242435751,0,-0.000296839,0.000553616,-0.504042216,-0.001985382,0,-0.014400664,0.012015998,1,243.0869375,1,-0.00393892,0.003020315,3.52206,2.992,0.9575,0.242435751,0,-0.000296839,0.000553616,-0.504042216,-0.001985382,0,-0.014400664,0.012015998,1,260.532617,1,-0.003675164,0.002998112,3.482963636,2.992,0.9575,0.242435751,1,0.002589988,0.008676391,-3.549149386,-0.013043705,0,-0.013383173,0.011900053,1,-25.14048439,-23.012351594000002,0.0,-146.37190118400002,-98.21906520000002,-3.0451071699999996,-49.33515109999999,-49.446483400000005,-19.967244424,-0.10124057,-0.095417757,0.0,-0.589888767,-0.39323044,-0.011058322999999998,-0.196057488,-0.19605045499999996,-0.084359434,-0.000380521,0.0009408479999999993,0.0,0.0001315299999999995,-0.00042879699999999986,-0.00011594499999999924,-0.000141661999999999,-0.00011747100000000094,0.0010567929999999986
2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx,11,GOOD,1,GOOD_not_drone,3.325715500000001,-11.769261999999998,0.0,-5.4049938,3.0385526999999968,17.23972809999998,0.8207385000000045,0.6025477999999964,-29.008990099999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007661390000000007,0.007770763000000001,0.0,0.005537235000000001,-0.0014673889999999995,0.006633443,-0.0004755700000000007,-0.0003723889999999999,0.0011373200000000007,228.4330136,1,-0.004142133,0.003262487,3.494566667,2.9994,0.9462,0.239811436,1,0.000541115,0.008458744,-24.7733935,-0.102614699,0,-0.015166167,0.012953452,1,240.2022756,1,-0.00393918,0.003021847,3.49898,2.9994,0.9462,0.239811436,0,-0.00037901,0.000687981,-0.503796334,-0.001984544,0,-0.014310955,0.012012696,1,240.2022756,1,-0.00393918,0.003021847,3.49898,2.9994,0.9462,0.239811436,0,-0.00037901,0.000687981,-0.503796334,-0.001984544,0,-0.014310955,0.012012696,1,257.4420037,1,-0.003675391,0.002999544,3.4627,2.9994,0.9462,0.239811436,1,0.002051748,0.007321424,-4.157468772,-0.015280323,0,-0.013302336,0.011889465,1,-23.864269670000002,-24.269597166,0.0,-146.39706766600003,-98.26320083000002,-3.6536724379999996,-49.41943119999999,-49.63929199999998,-20.615924728000003,-0.09595800199999999,-0.100630155,0.0,-0.590005263,-0.393417106,-0.013295779,-0.19639752899999996,-0.19682306900000002,-0.087334376,-0.0003822520000000013,0.0009407560000000009,0.0,0.00012411699999999998,-0.0004343869999999996,-0.0001232309999999997,-0.00014572899999999896,-0.00012306000000000122,0.0010639870000000006
2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx,12,GOOD,1,GOOD_not_drone,3.227898600000003,-11.374753400000003,0.0,-5.197405299999986,2.9494495000000143,-25.47294679999999,0.7965367999999842,0.5847910999999897,14.098193399999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010008080000000006,0.008967679000000001,0.0,0.006267224,-0.0016996470000000003,0.006614178,-0.0005479939999999996,-0.00043356700000000015,0.002353501000000001,220.9844732,1,-0.004142825,0.003263622,3.513525,3.0105,0.9155,0.233188996,1,-0.000624322,0.009597733,-16.65373786,-0.068993522,0,-0.015202333,0.012875948,1,232.3592266,1,-0.00394002,0.003023363,3.52256,3.0105,0.9155,0.233188996,0,-0.000325142,0.000630054,-0.50172231,-0.001976796,0,-0.014370983,0.011947913,1,232.3592266,1,-0.00394002,0.003023363,3.52256,3.0105,0.9155,0.233188996,0,-0.000325142,0.000630054,-0.50172231,-0.001976796,0,-0.014370983,0.011947913,1,206.8862798,1,-0.004425136,0.003265444,3.550145455,3.0105,0.9155,0.233188996,1,-0.002731652,0.007244232,-12.07399127,-0.053429058,0,-0.016290996,0.012908896,1,-31.49166338,-16.152015549999998,0.0,-145.06905959,-97.42538065999999,-11.57226896,-48.953017200000005,-49.004881600000004,-4.579746589999999,-0.127592931,-0.067016726,0.0,-0.584697717,-0.39008805999999996,-0.051452262,-0.19454947700000003,-0.19430517400000002,-0.015564464,-0.00039708500000000015,0.0009280350000000007,0.0,8.125100000000093e-05,-0.0004496989999999996,0.0009609830000000003,-0.00014862499999999945,-0.000122922000000001,-3.294799999999966e-05
2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx,13,GOOD,1,GOOD_not_drone,3.214744499999995,-11.361580000000004,0.0,-5.209387899999996,2.937447600000013,-25.435322100000008,0.7933538000000055,0.5822924999999941,14.073742100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002037423,0.014751014,0.0,0.0099671,-0.002746491,0.013672224,-0.0008682110000000007,-0.0006850779999999987,0.0010787899999999996,220.6038562,1,-0.004142267,0.003263079,3.524766667,3.0185,0.9138,0.232383084,1,-0.002832149,0.015381416,-10.78543777,-0.044676159,0,-0.015244809,0.012894254,1,231.9654362,1,-0.00393938,0.00302264,3.53468,3.0185,0.9138,0.232383084,0,-0.000318659,0.000630402,-0.502532198,-0.001979665,0,-0.014416027,0.011966837,1,231.9654362,1,-0.00393938,0.00302264,3.53468,3.0185,0.9138,0.232383084,0,-0.000318659,0.000630402,-0.502532198,-0.001979665,0,-0.014416027,0.011966837,1,206.5301141,1,-0.004424536,0.003264895,3.561672727,3.0185,0.9138,0.232383084,1,-0.005082031,0.014302626,-6.426745152,-0.028435368,0,-0.016336598,0.012925651,1,-37.195405889999996,-10.282905571999999,0.0,-144.440528802,-96.96221734,-5.924212954,-48.6447512,-48.654349999999994,-4.358692618,-0.151218618,-0.042696494,0.0,-0.582123692,-0.38820858,-0.026455703,-0.1933126289999999,-0.19290463600000007,-0.016240791,-0.00042239500000000076,0.0009274170000000016,0.0,2.843300000000132e-05,-0.0004765889999999995,0.0009588140000000005,-0.00015585900000000125,-0.0001274459999999998,-3.139699999999898e-05
2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx,14,GOOD,1,GOOD_not_drone,1.8562330999999972,-6.799882800000006,0.0,-3.1915901000000133,1.7520595999999955,-24.73554440000001,0.48250260000000367,0.35686949999998774,17.935661600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001116085000000001,0.008838475,0.0,0.006166566,-0.001555824,0.006673625000000001,-0.0005211949999999995,-0.0004162790000000003,0.0021648500000000003,218.8809918,1,-0.004062938,0.003147602,3.512146154,3.0239,0.8893,0.227256465,1,0.000132287,0.009593284,-23.44560814,-0.095258063,0,-0.014835281,0.012365779,1,225.6808746,1,-0.00394052,0.003023018,3.50158,3.0239,0.8893,0.227256465,0,-0.000403868,0.000754809,-0.500299143,-0.001971439,0,-0.014276475,0.01190546,1,225.6808746,1,-0.00394052,0.003023018,3.50158,3.0239,0.8893,0.227256465,0,-0.000403868,0.000754809,-0.500299143,-0.001971439,0,-0.014276475,0.01190546,1,200.9453302,1,-0.004425582,0.003265073,3.529890909,3.0239,0.8893,0.227256465,1,-0.002868482,0.007428434,-11.79887943,-0.052216906,0,-0.016194082,0.012869603,1,-25.261547349999997,-22.945308997,0.0,-145.974588057,-97.76773171000002,-11.298580287,-48.907590899999974,-48.92999200000003,-11.646728710000001,-0.100971972,-0.093286624,0.0,-0.583495486,-0.38923688999999995,-0.050245467,-0.19379595900000002,-0.19359515800000004,-0.043041157000000003,-0.00026309700000000033,0.0004603190000000007,0.0,-0.00014656000000000044,-0.0003437820000000008,0.0009641430000000006,-0.00012567399999999923,-0.00010868399999999952,-0.0005038239999999999
